DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,7,1.64,0.78,15.1,-6.16368,-44.41545
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,17,0.0,0.98,10.1,-9.0331,-46.80323
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,14,0.0,1.0,32.7,-7.55254,-45.8698
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,18,0.0,1.0,34.4,-7.80038,-46.22414
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,11,0.0,0.98,20.7,-6.09863,-45.73922
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,LAGOA DO MATO,Cerrado,15,0.0,1.0,228.1,-6.21634,-43.34786
2025/05/23 17:58:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,12,0.6,0.44,12.1,-8.39923,-49.86974
2025/05/23 17:58:00,AQUA_M-T,Brasil,TOCANTINS,DARCINÓPOLIS,Cerrado,7,6.1,0.05,80.9,-6.61593,-48.01382
2025/05/23 17:58:00,AQUA_M-T,Brasil,PIAUÍ,NAZARÉ DO PIAUÍ,Caatinga,1,0.0,1.0,43.7,-6.96109,-42.81147
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,MIRADOR,Cerrado,9,2.11,0.97,19.1,-6.155,-44.43054
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,BURITI BRAVO,Cerrado,7,0.0,1.0,36.9,-5.98279,-43.76231
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,12,0.0,0.84,27.5,-6.09494,-45.73528
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,LAGOA DO MATO,Cerrado,14,0.0,1.0,26.6,-6.21895,-43.36426
2025/05/23 17:58:00,AQUA_M-T,Brasil,TOCANTINS,DARCINÓPOLIS,Cerrado,7,6.1,0.18,16.3,-6.61723,-48.02268
2025/05/23 17:58:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTÍNIA,Cerrado,22,0.0,0.45,4.8,-9.46358,-48.34649
2025/05/23 17:58:00,AQUA_M-T,Brasil,PARÁ,SANTANA DO ARAGUAIA,Amazônia,12,0.0,1.0,142.4,-9.44554,-50.91005
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Cerrado,12,0.0,0.64,16.5,-6.09692,-45.72818
2025/05/23 17:58:00,AQUA_M-T,Brasil,TOCANTINS,DARCINÓPOLIS,Cerrado,10,1.93,0.45,8.3,-6.64083,-47.85817
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,LAGOA DO MATO,Cerrado,14,0.0,1.0,44.7,-6.21377,-43.33165
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,14,0.0,1.0,24.6,-7.07128,-44.93276
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,LAGOA DO MATO,Cerrado,15,0.0,1.0,300.9,-6.22802,-43.3461
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,PARNARAMA,Cerrado,0,0.0,0.71,27.9,-5.77737,-43.48096
2025/05/23 17:58:00,AQUA_M-T,Brasil,PIAUÍ,NAZARÉ DO PIAUÍ,Caatinga,1,0.0,1.0,72.6,-6.94628,-42.79613
2025/05/23 17:58:00,AQUA_M-T,Brasil,TOCANTINS,SANTA MARIA DO TOCANTINS,Cerrado,20,0.0,0.65,8.9,-8.76237,-48.03285
2025/05/23 17:58:00,AQUA_M-T,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,15,0.0,0.2,8.5,-9.49662,-51.3631
2025/05/23 17:58:00,AQUA_M-T,Brasil,TOCANTINS,TOCANTÍNIA,Cerrado,22,0.0,0.45,6.5,-9.46229,-48.33759
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,LAGOA DO MATO,Cerrado,15,0.0,1.0,176.6,-6.2306,-43.36243
2025/05/23 17:58:00,AQUA_M-T,Brasil,TOCANTINS,ABREULÂNDIA,Cerrado,13,0.0,0.29,13.8,-9.60797,-49.0345
2025/05/23 17:58:00,AQUA_M-T,Brasil,PIAUÍ,FLORIANO,Caatinga,10,0.0,1.0,26.6,-6.84178,-42.80255
2025/05/23 17:58:00,AQUA_M-T,Brasil,TOCANTINS,ABREULÂNDIA,Cerrado,13,0.0,0.3,12.3,-9.60665,-49.0253
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,SAMBAÍBA,Cerrado,13,0.0,1.0,12.1,-7.58484,-45.66423
2025/05/23 17:58:00,AQUA_M-T,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia,12,0.81,0.4,21.9,-8.39146,-49.88066
2025/05/23 17:58:00,AQUA_M-T,Brasil,TOCANTINS,DARCINÓPOLIS,Cerrado,8,6.07,0.06,9.5,-6.62908,-48.02345
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,16,0.0,0.99,8.7,-7.12723,-46.91035
2025/05/23 17:58:00,AQUA_M-T,Brasil,MARANHÃO,PARNARAMA,Cerrado,0,0.0,1.0,40.6,-5.77988,-43.49686
2025/05/24 16:56:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTEZUMA,Caatinga,24,0.0,0.63,90.6,-15.03767,-42.46822
2025/05/24 16:56:00,AQUA_M-T,Brasil,BAHIA,JACARACI,Caatinga,24,0.0,1.0,45.1,-14.74748,-42.26825
2025/05/24 16:56:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTEZUMA,Caatinga,24,0.0,0.64,51.5,-15.02017,-42.47018
2025/05/24 16:56:00,AQUA_M-T,Brasil,BAHIA,JACARACI,Caatinga,24,0.0,1.0,61.1,-14.74327,-42.22751
2025/05/24 16:56:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTEZUMA,Caatinga,24,0.0,0.63,114.3,-15.03712,-42.4723
2025/05/24 16:58:00,AQUA_M-T,Brasil,MARANHÃO,LAGOA DO MATO,Cerrado,16,0.0,1.0,85.9,-6.22797,-43.35625
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,2,0.0,1.0,53.5,-8.07848,-43.10817
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANAVIEIRA,Cerrado,12,0.0,1.0,189.7,-7.33984,-43.44566
2025/05/24 16:58:00,AQUA_M-T,Brasil,MARANHÃO,LAGOA DO MATO,Cerrado,17,0.0,1.0,67.5,-6.23869,-43.35895
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,PORTO ALEGRE DO PIAUÍ,Cerrado,8,0.0,1.0,61.5,-7.0059,-44.07864
2025/05/24 16:58:00,AQUA_M-T,Brasil,BAHIA,CAMPO ALEGRE DE LOURDES,Caatinga,27,0.0,1.0,70.6,-9.53911,-43.22343
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,2,0.0,1.0,733.3,-8.06168,-43.15163
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,2,0.0,1.0,194.6,-8.07347,-43.11239
2025/05/24 16:58:00,AQUA_M-T,Brasil,BAHIA,CAMPO ALEGRE DE LOURDES,Caatinga,27,0.0,1.0,80.0,-9.5415,-43.21888
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,2,0.0,1.0,74.6,-8.08306,-43.14467
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,2,0.0,0.93,436.0,-8.05681,-43.11442
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,2,0.0,1.0,1170.6,-8.06641,-43.1472
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANAVIEIRA,Cerrado,12,0.0,1.0,182.5,-7.34351,-43.44059
2025/05/24 16:58:00,AQUA_M-T,Brasil,BAHIA,XIQUE-XIQUE,Caatinga,20,0.0,1.0,85.7,-10.49362,-42.43005
2025/05/24 16:58:00,AQUA_M-T,Brasil,BAHIA,XIQUE-XIQUE,Caatinga,20,0.0,1.0,77.7,-10.49981,-42.42496
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANAVIEIRA,Cerrado,12,0.0,1.0,177.2,-7.34821,-43.47874
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,2,0.0,1.0,224.7,-8.07832,-43.1491
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,PORTO ALEGRE DO PIAUÍ,Cerrado,7,0.0,1.0,300.8,-7.02285,-44.08486
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANAVIEIRA,Cerrado,12,0.0,1.0,156.2,-7.34477,-43.4836
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,2,0.0,0.95,468.6,-8.0618,-43.11007
2025/05/24 16:58:00,AQUA_M-T,Brasil,PIAUÍ,PORTO ALEGRE DO PIAUÍ,Cerrado,6,0.0,1.0,237.9,-7.0235,-44.07645
2025/05/24 17:00:00,AQUA_M-T,Brasil,MARANHÃO,GOVERNADOR EUGÊNIO BARROS,Cerrado,2,0.0,0.89,55.5,-5.43785,-43.90191
2025/05/24 17:00:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,-999,0.0,0.08,157.7,-2.88764,-42.22462
2025/05/24 17:00:00,AQUA_M-T,Brasil,MARANHÃO,PARNARAMA,Cerrado,2,0.0,0.97,491.2,-5.58582,-43.4896
2025/05/24 17:00:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,-999,0.0,0.08,141.6,-2.89107,-42.21705
2025/05/24 17:00:00,AQUA_M-T,Brasil,MARANHÃO,TUTÓIA,Cerrado,-999,0.0,0.09,38.3,-2.88399,-42.19934
2025/05/24 17:00:00,AQUA_M-T,Brasil,MARANHÃO,PARNARAMA,Cerrado,2,0.0,1.0,624.7,-5.60234,-43.48767
2025/05/24 17:00:00,AQUA_M-T,Brasil,MARANHÃO,PARNARAMA,Cerrado,2,0.0,1.0,97.8,-5.60717,-43.52362
2025/05/24 17:00:00,AQUA_M-T,Brasil,MARANHÃO,GOVERNADOR EUGÊNIO BARROS,Cerrado,1,0.0,0.77,48.8,-5.44112,-43.89729
2025/05/25 17:34:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,NOVA VENÉCIA,Mata Atlântica,13,0.0,1.0,3.7,-18.70071,-40.41889
2025/05/25 17:34:00,AQUA_M-T,Brasil,SÃO PAULO,JUNDIAÍ,Mata Atlântica,13,0.0,-999.0,18.8,-23.17002,-47.00897
2025/05/25 17:34:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,SANTA TERESA,Mata Atlântica,16,0.0,0.94,4.1,-19.92369,-40.70946
2025/05/25 17:34:00,AQUA_M-T,Brasil,MINAS GERAIS,SETE LAGOAS,Cerrado,18,0.0,1.0,6.9,-19.51199,-44.24663
2025/05/25 17:34:00,AQUA_M-T,Brasil,BAHIA,SANTA CRUZ CABRÁLIA,Mata Atlântica,8,0.04,0.91,218.3,-16.22863,-39.34621
2025/05/25 17:34:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO ROQUE DE MINAS,Cerrado,27,0.0,1.0,16.9,-20.20709,-46.29553
2025/05/25 17:34:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO ROQUE DE MINAS,Cerrado,27,0.0,1.0,28.7,-20.20915,-46.31347
2025/05/25 17:34:00,AQUA_M-T,Brasil,BAHIA,SANTA CRUZ CABRÁLIA,Mata Atlântica,8,0.14,0.65,70.9,-16.22708,-39.33622
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,ARAGUAÇU,Cerrado,23,0.0,0.99,32.7,-12.68974,-49.48059
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LIZARDA,Cerrado,18,0.0,0.49,15.6,-9.52362,-46.73222
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,3,0.0,1.0,227.6,-8.04774,-43.17727
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,10,0.5,1.0,43.2,-10.56626,-49.89255
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,14,0.5,1.0,115.9,-10.56934,-49.91613
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,23,0.0,0.8,33.4,-10.89653,-49.8921
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,SANTA RITA DE CÁSSIA,Cerrado,28,0.0,1.0,21.1,-11.11478,-44.63039
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,LUÍS EDUARDO MAGALHÃES,Cerrado,25,0.0,1.0,11.5,-12.05318,-45.7193
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,3,0.0,1.0,100.7,-8.05524,-43.16713
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,5,0.0,1.0,59.2,-8.03015,-43.1799
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,PONTE ALTA DO BOM JESUS,Cerrado,14,0.0,0.82,28.8,-12.26032,-46.68425
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,ARAGUAÇU,Cerrado,23,0.0,0.99,21.6,-12.69657,-49.47299
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,ALMAS,Cerrado,15,0.0,0.89,60.7,-11.76025,-47.25334
2025/05/25 17:37:00,AQUA_M-T,Brasil,MATO GROSSO,VILA RICA,Amazônia,20,0.51,0.82,96.2,-10.2176,-50.70153
2025/05/25 17:37:00,AQUA_M-T,Brasil,MATO GROSSO,VILA RICA,Amazônia,20,0.4,0.31,49.1,-10.21326,-50.67972
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,23,0.0,1.0,26.0,-10.13063,-47.23592
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,13,0.53,1.0,262.5,-10.56224,-49.91011
2025/05/25 17:37:00,AQUA_M-T,Brasil,MATO GROSSO,VILA RICA,Amazônia,20,0.56,0.88,73.9,-10.21677,-50.70672
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,CAMPOS LINDOS,Cerrado,16,0.0,0.93,42.0,-8.47387,-47.04406
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LIZARDA,Cerrado,17,0.0,0.79,21.2,-9.51488,-46.7468
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,13,0.59,1.0,69.9,-10.55555,-49.91788
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CURRAIS,Cerrado,22,0.0,1.0,16.4,-8.90561,-44.7819
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,22,0.2,0.79,29.7,-10.51406,-46.82477
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,4,0.0,1.0,1189.8,-8.03765,-43.16975
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,CAMPOS LINDOS,Cerrado,17,0.0,0.93,47.5,-8.46331,-47.04562
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,22,0.2,0.88,54.9,-10.51019,-46.83199
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,3,0.0,1.0,1017.1,-8.04645,-43.16844
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,ALMAS,Cerrado,15,0.0,0.85,83.0,-11.76202,-47.2583
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,SANTA RITA DE CÁSSIA,Cerrado,29,0.0,1.0,15.2,-11.1162,-44.64051
2025/05/25 17:37:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,Cerrado,23,0.0,0.87,46.5,-11.75334,-51.12012
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,RIO SONO,Cerrado,24,0.0,0.83,37.3,-9.66968,-47.3209
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,23,0.0,0.86,52.5,-10.89016,-49.8998
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,4,0.0,1.0,778.1,-8.03894,-43.17859
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,23,0.0,0.88,26.1,-10.89939,-49.91605
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,NOVO ACORDO,Cerrado,23,0.0,1.0,19.7,-10.12875,-47.2216
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,ALMAS,Cerrado,15,0.0,0.88,32.9,-11.76219,-47.26877
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,BOA VISTA DO TUPIM,Caatinga,10,0.0,0.98,5.9,-12.83032,-40.9222
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,LUÍS EDUARDO MAGALHÃES,Cerrado,25,0.0,1.0,11.0,-12.05479,-45.73138
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,4,0.0,1.0,34.7,-8.04023,-43.18742
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,3,0.0,1.0,410.2,-8.04516,-43.15961
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,5,0.0,1.0,37.9,-8.02886,-43.17107
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,XIQUE-XIQUE,Caatinga,20,0.0,1.0,25.5,-10.49452,-42.41942
2025/05/25 17:37:00,AQUA_M-T,Brasil,MATO GROSSO,VILA RICA,Amazônia,20,0.35,0.65,36.3,-10.21429,-50.6745
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,SUCUPIRA,Cerrado,26,0.0,1.0,16.5,-12.21985,-48.65652
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,XIQUE-XIQUE,Caatinga,21,0.0,1.0,20.4,-10.50332,-42.41808
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,JACARACI,Caatinga,25,0.0,1.0,6.8,-14.84711,-42.28518
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,SEABRA,Caatinga,21,0.0,0.96,8.4,-12.63563,-41.85234
2025/05/25 17:37:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO BOA VISTA,Amazônia,22,0.0,1.0,56.9,-11.87384,-52.08873
2025/05/25 17:37:00,AQUA_M-T,Brasil,BAHIA,XIQUE-XIQUE,Caatinga,21,0.0,1.0,28.1,-10.49583,-42.42832
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,4,0.48,0.93,350.7,-10.56656,-49.72074
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,SUCUPIRA,Cerrado,25,0.0,0.98,53.9,-12.22233,-48.6699
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,SUCUPIRA,Cerrado,25,0.0,0.99,45.1,-12.22243,-48.67654
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,RIO SONO,Cerrado,24,0.0,0.84,37.8,-9.67137,-47.31377
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,CAMPOS LINDOS,Cerrado,10,0.2,0.55,50.7,-8.24792,-46.81397
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LIZARDA,Cerrado,22,0.0,0.93,13.8,-9.54835,-46.91616
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,LIZARDA,Cerrado,17,0.0,0.79,22.2,-9.52538,-46.74526
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,MIRANORTE,Cerrado,24,0.0,1.0,15.0,-9.47608,-48.5835
2025/05/25 17:37:00,AQUA_M-T,Brasil,TOCANTINS,RIO SONO,Cerrado,24,0.0,0.67,26.9,-9.67328,-47.3283
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,4,0.0,1.0,79.2,-8.03637,-43.16092
2025/05/25 17:37:00,AQUA_M-T,Brasil,PIAUÍ,CANTO DO BURITI,Caatinga,3,0.0,1.0,34.2,-8.04387,-43.15078
2025/05/25 17:39:00,AQUA_M-T,Brasil,MARANHÃO,PARNARAMA,Cerrado,2,0.0,0.66,8.8,-5.58663,-43.45773
2025/05/25 17:39:00,AQUA_M-T,Brasil,PIAUÍ,JERUMENHA,Caatinga,7,0.0,1.0,31.0,-7.1997,-43.49437
2025/05/25 17:39:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,11,0.0,1.0,10.1,-6.33093,-45.34112
2025/05/25 17:39:00,AQUA_M-T,Brasil,PARÁ,ULIANÓPOLIS,Amazônia,3,0.0,0.04,96.3,-3.76749,-47.75124
2025/05/25 17:39:00,AQUA_M-T,Brasil,PARÁ,MARAPANIM,Amazônia,0,3.39,0.0,7.0,-0.64061,-47.65163
2025/05/25 17:39:00,AQUA_M-T,Brasil,PARÁ,OURILÂNDIA DO NORTE,Amazônia,1,0.73,0.2,28.9,-6.5782,-51.12304
2025/05/25 17:39:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,16,0.0,1.0,45.4,-7.54988,-45.82958
2025/05/25 17:39:00,AQUA_M-T,Brasil,PIAUÍ,ITAUEIRA,Cerrado,14,0.0,1.0,7.8,-7.47574,-43.29934
2025/05/25 17:39:00,AQUA_M-T,Brasil,PARÁ,IRITUIA,Amazônia,1,0.45,0.01,5.9,-1.9424,-47.29214
2025/05/25 17:39:00,AQUA_M-T,Brasil,MARANHÃO,VIANA,Amazônia,2,0.0,0.07,14.6,-3.14853,-45.1573
2025/05/25 17:39:00,AQUA_M-T,Brasil,MARANHÃO,PEDRO DO ROSÁRIO,Amazônia,2,0.0,0.08,6.3,-2.94866,-45.50202
2025/05/25 17:39:00,AQUA_M-T,Brasil,PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia,0,6.07,0.0,9.5,-1.70655,-47.65122
2025/05/25 17:39:00,AQUA_M-T,Brasil,PIAUÍ,JERUMENHA,Cerrado,7,0.0,1.0,9.4,-7.07999,-43.56944
2025/05/25 17:39:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,14,0.0,1.0,13.5,-7.73097,-45.87838
2025/05/25 17:39:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,14,0.0,1.0,9.3,-7.73245,-45.88906
2025/05/25 17:39:00,AQUA_M-T,Brasil,MARANHÃO,FERNANDO FALCÃO,Cerrado,3,0.0,0.98,5.7,-5.81202,-44.94571
2025/05/25 17:39:00,AQUA_M-T,Brasil,PARÁ,SÃO DOMINGOS DO CAPIM,Amazônia,0,6.0,0.0,9.0,-1.70702,-47.65672
2025/05/25 19:15:00,AQUA_M-T,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,7,0.0,-999.0,5.2,-10.76426,-65.33143
2025/05/25 19:17:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,9,1.76,0.1,44.2,-8.66332,-63.85906
2025/05/28 17:52:00,AQUA_M-T,Brasil,MINAS GERAIS,TRÊS PONTAS,Mata Atlântica,17,0.47,1.0,9.6,-21.45351,-45.55176
2025/05/28 17:52:00,AQUA_M-T,Brasil,MINAS GERAIS,PRESIDENTE BERNARDES,Mata Atlântica,30,1.03,0.84,7.8,-20.79052,-43.13339
2025/05/28 17:52:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMO DA CACHOEIRA,Mata Atlântica,17,0.3,0.78,6.6,-21.4587,-45.13985
2025/05/28 17:52:00,AQUA_M-T,Brasil,RIO DE JANEIRO,BARRA DO PIRAÍ,Mata Atlântica,9,1.08,0.63,8.6,-22.42661,-43.92381
2025/05/28 17:52:00,AQUA_M-T,Brasil,MINAS GERAIS,DESTERRO DE ENTRE RIOS,Mata Atlântica,28,0.91,1.0,27.8,-20.69633,-44.33681
2025/05/28 17:52:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMPOS GERAIS,Mata Atlântica,32,0.15,1.0,4.7,-21.23009,-45.6651
2025/05/28 17:52:00,AQUA_M-T,Brasil,MINAS GERAIS,RESENDE COSTA,Mata Atlântica,27,1.43,0.86,26.7,-20.7278,-44.29685
2025/05/28 17:52:00,AQUA_M-T,Brasil,MINAS GERAIS,TRÊS PONTAS,Mata Atlântica,17,0.42,1.0,29.2,-21.45217,-45.54216
2025/05/28 17:52:00,AQUA_M-T,Brasil,MINAS GERAIS,MADRE DE DEUS DE MINAS,Mata Atlântica,31,0.8,1.0,11.8,-21.41585,-44.27056
2025/05/28 17:52:00,AQUA_M-T,Brasil,MINAS GERAIS,MERCÊS,Mata Atlântica,31,0.76,0.52,5.4,-21.11865,-43.28477
2025/05/28 17:54:00,AQUA_M-T,Brasil,BAHIA,BELO CAMPO,Mata Atlântica,28,0.0,1.0,19.4,-15.08186,-41.25365
2025/05/28 17:54:00,AQUA_M-T,Brasil,GOIÁS,NIQUELÂNDIA,Cerrado,26,0.2,1.0,11.1,-14.64479,-47.98137
2025/05/28 17:54:00,AQUA_M-T,Brasil,BAHIA,RIACHÃO DAS NEVES,Cerrado,4,0.0,1.0,10.2,-11.84036,-44.83261
2025/05/28 17:54:00,AQUA_M-T,Brasil,TOCANTINS,CONCEIÇÃO DO TOCANTINS,Cerrado,27,0.0,0.89,27.6,-12.31282,-47.2638
2025/05/28 17:54:00,AQUA_M-T,Brasil,BAHIA,SÃO FÉLIX DO CORIBE,Cerrado,27,0.0,0.99,15.5,-13.68664,-43.92188
2025/05/28 17:54:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,24,1.19,1.0,57.2,-14.53844,-51.06551
2025/05/28 17:54:00,AQUA_M-T,Brasil,TOCANTINS,ALMAS,Cerrado,18,0.0,0.89,12.7,-11.77738,-47.32631
2025/05/28 17:54:00,AQUA_M-T,Brasil,TOCANTINS,MONTE DO CARMO,Cerrado,6,0.0,0.22,5.5,-10.62095,-48.07595
2025/05/28 17:54:00,AQUA_M-T,Brasil,BAHIA,CACULÉ,Caatinga,28,0.0,1.0,44.1,-14.53658,-42.29251
2025/05/28 17:54:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,24,1.16,1.0,22.3,-14.53866,-51.0587
2025/05/28 17:54:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,23,0.0,1.0,30.0,-10.4476,-46.82019
